,x,y,id_sec,id_grain,g_area
0,8.668275936234295,-3.192797150171371,0.1,53,5.631424244899903
1,8.877767706347594,-4.694074597916504,0.1,48,1.3665992820469026
2,6.886871324479936,-0.544752990381979,0.1,31,0.0975387933501207
3,8.016878871651333,0.41984588128926564,0.1,78,5.653518389391994
4,8.425815363138963,-1.0960379475878586,0.1,30,3.7242089784390093
5,9.000823993081184,2.6096309117858687,0.1,20,3.9768297722668997
6,7.963893347948575,2.4052761489967365,0.1,14,0.8041184529051086
7,9.22904953282714,4.283521409671393,0.1,49,2.2204769514694025
8,6.6103013411803095,-1.8462827022518284,0.1,76,4.923927319099727
9,6.712699404718322,2.139797762363634,0.1,10,5.726438357572665
10,7.589015898078608,3.8124964383656996,0.1,70,3.4837194652188934
11,7.111926079697952,3.410514417765016,0.1,97,0.07435991857578585
12,6.681363202181356,-4.110098430722568,0.1,27,5.270765587319714
13,4.271258808921179,-3.1915717602593734,0.1,57,6.2897570799660585
14,2.931662200972918,-2.2165496854924993,0.1,71,1.4385624432382658
15,4.301654364056181,-0.43218500236776203,0.1,62,10.16066400004143
16,4.77977913805334,2.3005518552064634,0.1,47,1.670766200837934
17,4.548663906406851,3.4554928362130455,0.1,5,0.4010286668784215
18,5.668391130394007,3.8388254680966005,0.1,2,3.415169475520486
19,3.257524704263967,4.482614575999989,0.1,8,3.2475211751605046
20,2.8188099931007784,-1.6052583284841262,0.1,29,0.07193834546877496
21,2.158507529470072,-0.47299542014788515,0.1,72,0.06518375506498325
22,2.7495813063843273,2.7697671842364042,0.1,99,8.796819126856589
23,0.9805958954767544,-3.523671285408733,0.1,44,3.1782588817240334
24,2.133908980341063,-3.906088366270362,0.1,91,3.9818120294729002
25,1.71533759593944,-1.2169222579372765,0.1,74,4.884447969479268
26,0.5487350677562173,-0.08701135191893172,0.1,12,1.536422844530497
27,2.120082440118494,0.3399499593099991,0.1,0,0.9985901662407304
28,1.0364771141385312,1.70737632038795,0.1,92,5.881518790842231
29,0.6284886596084338,4.583438131342132,0.1,50,1.027613536120775
0,8.767802309716537,-2.9516056712918073,0.2,53,4.708350417861961
1,7.81966855077667,-3.6761075309238684,0.2,24,0.616571471090205
2,8.71204136107173,-4.6095133732502545,0.2,48,1.6418313635276758
3,6.8131614135707315,-0.5802481687562947,0.2,31,9.724421341188948e-07
4,7.823837901253009,0.2440363105436878,0.2,78,5.214418829270247
5,8.305587850784836,-1.0572895414341041,0.2,30,4.265200317968711
6,9.046903287478477,2.6219734508705757,0.2,20,4.089077175477552
7,7.96597870126741,2.3745778129777344,0.2,14,1.124219433106486
8,9.272934859013112,4.319709704847375,0.2,49,1.9882995584251406
9,6.765990313150104,-1.7221894460247853,0.2,76,4.47244494850668
10,6.560355569090089,1.9644083049326262,0.2,10,5.766473538034861
11,7.716109986982789,3.8647231995410487,0.2,70,3.654761194886569
12,6.660864189292416,-4.07396546665197,0.2,27,5.433776605488349
13,4.334473026205729,-3.2115626506821573,0.2,57,5.911356177226427
14,3.0236256859798956,-2.2674901629034854,0.2,71,1.9527357491668218
15,4.147542425101076,-0.32382082504363047,0.2,62,10.307974091865407
16,4.775590850747048,2.331139378034634,0.2,47,1.4507551724376566
17,4.605383400040749,3.343171926226261,0.2,5,0.14534296793594836
18,5.486663423952645,3.803140337305447,0.2,2,3.3021688709490777
19,3.3621891663301904,4.3532944249027095,0.2,8,3.7496545598016713
20,2.8612236510334257,-1.5874276678611625,0.2,29,0.22388029752023889
21,2.9164482940245664,2.5751813719620924,0.2,99,8.375800949009706
22,1.0056664532616488,-3.509438572276963,0.2,44,3.7834053823027127
23,2.182957195850319,-3.99165310000303,0.2,91,3.559474638107689
24,1.6122492513641296,-1.416346659788373,0.2,74,4.190915025595717
25,0.6013249666166338,-0.1831580283168949,0.2,12,1.8450315497175507
26,2.529506744798793,0.7390551018830092,0.2,0,0.014177875761372572
27,1.404903395050713,1.3460227360664494,0.2,92,6.929774263599386
28,0.6967660800863019,4.519216791005808,0.2,50,1.2821266029160658
0,9.177304340041415,-3.0235124940614977,0.30000000000000004,53,3.4939638243261055
1,7.9574484837377515,-3.2676244609990817,0.30000000000000004,24,1.6418545003154876
2,8.777844553871336,-4.551393677384487,0.30000000000000004,48,1.8619747137470222
3,8.158697366829351,0.4818950835792363,0.30000000000000004,78,4.683722154210304
4,8.248211851281797,-1.2182709780004326,0.30000000000000004,30,4.8067128287786804
5,9.092982581875768,2.634315989955283,0.30000000000000004,20,4.17819373418142
6,7.968064054586244,2.343879476958732,0.30000000000000004,14,1.4920204376301704
7,9.316820185199084,4.355898000023357,0.30000000000000004,49,1.768891771282722
8,6.519173704662146,-2.0192665716248994,0.30000000000000004,76,3.9702574453181785
9,6.519719214924565,1.9575066220810164,0.30000000000000004,10,5.7879331197240145
10,7.744605645765978,3.9021230135202933,0.30000000000000004,70,3.7633153793014955
11,6.63781648927186,-4.043254973437062,0.30000000000000004,27,5.578966734384885
12,4.397687243490281,-3.2315535411049408,0.30000000000000004,57,5.467662118848922
13,3.1155891709868713,-2.3184306403144697,0.30000000000000004,71,2.4956879997387165
14,4.591861684594079,-0.4133414939001113,0.30000000000000004,62,10.265790814114421
15,4.771402563440756,2.3617269008628043,0.30000000000000004,47,1.232341587045262
16,4.662102893674647,3.230851016239477,0.30000000000000004,5,0.01338444474468254
17,5.474531755540366,3.761074087930886,0.30000000000000004,2,3.1155205242113757
18,3.466853628396413,4.223974273805431,0.30000000000000004,8,4.200253477247929
19,2.9036373089660725,-1.5695970072381986,0.30000000000000004,29,0.45982851700711597
20,3.0992184527961424,2.797262545463487,0.30000000000000004,99,7.846277636850666
21,1.030737011046543,-3.4952058591451944,0.30000000000000004,44,4.358168697870369
22,2.232005411359575,-4.077217833735698,0.30000000000000004,91,3.1584960913221023
23,1.6017732021499345,-1.4315980321393222,0.30000000000000004,74,3.46489737804099
24,0.6539148654770504,-0.27930470471485763,0.30000000000000004,12,2.1818643477487316
25,1.2948057247929903,1.3949678956732978,0.30000000000000004,92,7.159849810677337
26,0.76504350056417,4.454995450669483,0.30000000000000004,50,1.5521699113309138
0,9.463371754692789,-2.8138833131532053,0.4,53,2.381681804571398
1,8.084017114011019,-3.2101282930173882,0.4,24,2.610948233415879
2,8.843647746670944,-4.493273981518721,0.4,48,2.025923582589851
3,9.936030236059208,-1.9749793345958613,0.4,84,0.039603767689722416
4,8.154242943259328,0.45835033218503024,0.4,78,4.14010712738742
5,8.51262329345717,-1.2973906056342446,0.4,30,5.318427443893681
6,9.139061876273061,2.6466585290399913,0.4,20,4.244179448378503
7,7.970149407905078,2.31318114093973,0.4,14,1.9075214664761688
8,9.360705511385055,4.392086295199338,0.4,49,1.5622535900421446
9,6.281010045552179,-1.9666954437180568,0.4,76,3.4908346678153297
10,6.47908286075904,1.9506049392294067,0.4,10,5.796052552447019
11,7.7731013045491695,3.939522827499539,0.4,70,3.856477237568843
12,6.614768789251303,-4.012544480222154,0.4,27,5.715884580283747
13,4.308351846841494,-3.5552929845676444,0.4,57,4.960667348407074
14,3.3416880815313097,-2.2694338700091263,0.4,71,3.0520101372215707
15,4.366121261742141,-0.2937400321522283,0.4,62,10.157169231975328
16,4.779816845343816,2.3523007740657755,0.4,47,1.004945140218435
17,5.625150926443142,3.847668123888222,0.4,2,2.8852219910899444
18,3.5439265314775086,4.140201152796122,0.4,8,4.595800863443205
19,2.278588013092539,-2.182814670197131,0.4,1,0.020158758164068487
20,2.9460509668987203,-1.5517663466152352,0.4,29,0.779783003929412
21,2.8936245803056972,2.6570516355728806,0.4,99,7.314476378423638
22,1.255765600168393,-3.299738049386763,0.4,44,4.899876454613245
23,2.2810536268688306,-4.1627825674683665,0.4,91,2.778876389116131
24,1.6182537524088905,-1.6345625962883659,0.4,74,2.726630897786493
25,1.0540905035200339,-0.4388344965773623,0.4,12,2.546848509048912
26,1.2026188978199308,1.7309681379306532,0.4,92,7.349895932637533
27,0.8333209210420381,4.390774110333158,0.4,50,1.8377434613653227
0,9.570274058343346,-2.8780101869469785,0.5,53,1.2919245460002302
1,8.21058574428428,-3.152632125035694,0.5,24,3.511761962935882
2,8.90945093947055,-4.4351542856529536,0.5,48,2.1336779700561603
3,9.847683840436583,-2.188474790319459,0.5,84,0.22453237505036705
4,8.149788519689306,0.4348055807908242,0.5,78,3.5868326490103275
5,8.306156955995391,-1.2417080925864055,0.5,30,5.774619480675837
6,9.185141170670352,2.659001068124698,0.5,20,4.2870343180688035
7,7.972234761223913,2.2824828049207277,0.5,14,2.3707225196444734
8,9.404590837571027,4.42827459037532,0.5,49,1.3683850147034105
9,6.355593346867191,-1.828501720214225,0.5,76,3.0176729987067157
10,6.687903151559676,-0.7808531027854153,0.5,55,0.022206439735342105
11,6.438446506593517,1.9437032563777972,0.5,10,5.790831836203873
12,7.8015969633323605,3.976922641478783,0.5,70,3.9342467696886096
13,6.591721089230748,-3.9818339870072466,0.5,27,5.844530143184935
14,4.337643608095329,-3.606192794542296,0.5,57,4.414982224713571
15,3.5903074711116747,-2.4315252615488583,0.5,71,3.557780212489038
16,4.588606255145389,-0.31946526183576257,0.5,62,9.983668588756181
17,4.7973340335820875,2.33181299127489,0.5,47,0.7883953233325194
18,5.638550124568386,3.835342472735884,0.5,2,2.6400392614731034
19,3.624334639137173,4.074015340621665,0.5,8,4.979129197005388
20,2.2742080462589955,-2.1461413398435623,0.5,1,0.14449937262004753
21,2.8449456031817553,-1.5947569517921716,0.5,29,1.166186053678185
22,2.981560851852232,2.5996963190293614,0.5,99,6.795455370519903
23,1.2738005084098314,-3.3388812410335063,0.5,44,5.387307881784071
24,2.3301018423780864,-4.248347301201034,0.5,91,2.420615531489784
25,1.4545139532233238,-1.560538977346251,0.5,74,1.975866329842801
26,1.0735313951682743,-0.5277337265939149,0.5,12,2.930600199454445
27,1.2486295036643513,1.696360577549007,0.5,92,7.517648176156727
28,0.9015983415199056,4.326552769996835,0.5,50,2.1388472530192866
0,9.79065794366728,-3.249957273393745,0.6000000000000001,53,0.2566253369803905
1,8.512999947610487,-2.9969787782390025,0.6000000000000001,24,4.320494738976836
2,8.975254132270159,-4.377034589787186,0.6000000000000001,48,2.1852378761459508
3,9.711150033508753,-2.4196821591520057,0.6000000000000001,84,0.5458884137743757
4,8.145334096119281,0.4112608293966183,0.6000000000000001,78,3.023898719079022
5,8.23896809059087,-1.2156121286026427,0.6000000000000001,30,6.07793586065581
6,9.231220465067645,2.6713436072094057,0.6000000000000001,20,4.306758343252319
7,7.974320114542747,2.2517844689017252,0.6000000000000001,14,2.8816235971350883
8,9.448476163756997,4.464462885551302,0.6000000000000001,49,1.1872860452665188
9,6.4060575245533125,-1.987585797478193,0.6000000000000001,76,2.3113836856640253
10,6.776719738326736,-1.1371215523382756,0.6000000000000001,55,0.4322702454826748
11,6.234219012269382,2.044164065721479,0.6000000000000001,10,5.75022582024339
12,7.830092622115551,4.014322455458028,0.6000000000000001,70,3.996623975660797
13,6.568673389210192,-3.9511234937923385,0.6000000000000001,27,5.964903423088449
14,4.366935369349163,-3.6570926045169463,0.6000000000000001,57,3.837937493435906
15,3.695324643412981,-2.5466937646969114,0.6000000000000001,71,4.052788664264745
16,4.828792398883684,-0.2613097532651214,0.6000000000000001,62,9.718498660243998
17,4.787474405798757,2.270205703396331,0.6000000000000001,47,0.5534017489103906
18,5.710996574133064,3.8719735912736555,0.6000000000000001,2,2.3284008003018655
19,3.892276472398901,3.857706193490675,0.6000000000000001,8,5.345529030928596
20,5.00172059159118,2.887917688047573,0.6000000000000001,19,0.12096781158606071
21,2.254908184368626,-2.1734891892264097,0.6000000000000001,1,0.3282110412732868
22,2.7549876626278396,-1.4331334675173093,0.6000000000000001,29,1.5964100308142055
23,3.0694971233987673,2.542341002485843,0.6000000000000001,99,6.289247766591264
24,1.29183541665127,-3.3780244326802493,0.6000000000000001,44,5.815893098062702
25,2.379150057887342,-4.333912034933702,0.6000000000000001,91,2.0837135184430564
26,1.2534583839172013,-1.6837640905241926,0.6000000000000001,74,1.2418818644561425
27,1.2994000324501163,-0.6674074939319979,0.6000000000000001,12,3.323021890449948
28,1.294640109508772,1.6617530171673611,0.6000000000000001,92,7.667459212539395
29,0.9698757619977737,4.26233142966051,0.6000000000000001,50,2.455481286292812
0,8.188647279009274,-2.946696025972436,0.7000000000000001,24,4.5836358056714435
1,9.010614635756134,-4.3556974129113515,0.7000000000000001,48,2.176264856922646
2,9.798616349115605,-2.7192154419935606,0.7000000000000001,84,0.6925602748320171
3,8.177435688352052,0.38784879866300076,0.7000000000000001,78,2.369938727662029
4,8.377482592293205,-1.0519693123204992,0.7000000000000001,30,6.258887791919624
5,9.277299759464936,2.683686146294113,0.7000000000000001,20,4.30335152392905
6,7.852233758189968,2.003377768056885,0.7000000000000001,14,3.4028433248631655
7,9.492361489942969,4.500651180727283,0.7000000000000001,49,1.018956681731467
8,6.342434129144188,-2.0518917092831415,0.7000000000000001,76,1.369593879434127
9,6.919637199563619,-1.5574278923741076,0.7000000000000001,55,1.2625297819673853
10,6.244725342929355,2.072400687589264,0.7000000000000001,10,5.504333499990348
